0,NaN
5,5957.8
10,6013.8
15,5993.2
20,6005.15
25,6024.08
30,6056.666666666667
35,5191.428571428572
40,4542.5
45,4037.777777777778
50,3924.74
55,3940.018181818182
60,3981.6666666666665
65,4038.4615384615386
70,4091.4285714285716
75,4143.1866666666665
80,3976.25
85,3742.3529411764707
90,3534.4444444444443
95,3420.8
100,3538
105,3634.285714285714
110,3732.7272727272725
115,3842.608695652174
120,3935.525
125,3968.8
130,3816.153846153846
135,3674.814814814815
140,3543.5714285714284
145,3573.6275862068965
150,3664.6666666666665
155,3730.2193548387095
160,3802.5
165,3876.521212121212
170,3935.1588235294116
175,3868
180,3760.5555555555557
185,3658.9189189189187
190,3638.9473684210525
195,3701.497435897436
200,3757.28
205,3809.336585365854
210,3861.8761904761905
215,3913.5348837209303
220,3896.3636363636365
225,3809.777777777778
230,3726.9565217391305
235,3652.340425531915
240,3680.7458333333334
245,3697.7714285714287
250,3729.6
255,3768.3960784313726
260,3804.0115384615383
265,3829.811320754717
270,3758.8888888888887
275,3690.5454545454545
280,3624.6428571428573
285,3607.301754385965
290,3625.896551724138
295,3636.9491525423728
300,3653.6666666666665
305,3673.44262295082
310,3708.7451612903224
315,3681.2698412698414
320,3623.75
325,3568
330,3550.909090909091
335,3591.6716417910447
340,3625.179411764706
345,3662.292753623188
350,3700.285714285714
355,3736.2676056338028
360,3735.5555555555557
365,3684.3835616438355
370,3634.5945945945946
375,3586.4266666666667
380,3618.9473684210525
385,3654.025974025974
390,3687.202564102564
395,3719.278481012658
400,3750.1625
405,3781.2345679012346
410,3735.121951219512
415,3690.120481927711
420,3646.190476190476
425,3656.705882352941
430,3685.5813953488373
435,3714.609195402299
440,3741.8477272727273
445,3768.6719101123595
450,3795.5555555555557
455,3771.2087912087914
460,3730.217391304348
465,3690.1075268817203
470,3681.512765957447
475,3708.157894736842
480,3735
485,3761.4865979381443
490,3786.5387755102042
495,3811.941414141414
