0,NaN
5,8164.8
10,7680
15,7907.666666666667
20,7925
25,7798.12
30,7703.8
35,7708.371428571429
40,7778.3
45,7809.222222222223
50,7840.14
55,7825.454545454545
60,7878.333333333333
65,7896.476923076923
70,7934.657142857143
75,7975.293333333333
80,7967.475
85,7968.8
90,7964.266666666666
95,7989.663157894737
100,8010.09
105,8030.638095238095
110,8037.363636363636
115,8049.565217391304
120,8056.666666666667
125,8052.664
130,8046.0615384615385
135,8058.829629629629
140,8064.414285714286
145,8064.4689655172415
150,8052.893333333333
155,8063.870967741936
160,8062.60625
165,8061.818181818182
170,8057.058823529412
175,8053.714285714285
180,8055.394444444444
185,8052.816216216216
190,8052.478947368421
195,8055.087179487179
200,8060.52
205,8063.521951219513
210,8070.704761904762
215,8077.362790697674
220,8081.636363636364
225,8067.16
230,8067.391304347826
235,8069.5191489361705
240,8063.333333333333
245,8066.416326530612
250,8061.532
255,8060.843137254902
260,8053.430769230769
265,8046.332075471698
270,8045.285185185186
275,8046.145454545454
280,8048.282142857143
285,8048.740350877193
290,8053.124137931034
295,8054.8677966101695
300,8054.0233333333335
305,8053.465573770492
310,8052.429032258065
315,8052.739682539683
320,8048.3375
325,8048.904615384616
330,8029.081818181819
