34401,6866.910056952177
70501,7219.7564054188815
106301,7153.380404840968
141832,7104.30201467376
178101,7246.631342410834
214501,7245.765785478036
250201,7139.243954065265
286445,7244.779002757889
322701,7248.18040804201
358804,7218.055058147598
394901,7219.3042720253525
430601,7114.468874706849
466501,7175.37962954894
502263,7151.99090612017
539114,7369.150190863809
575380,7253.184768311987
611901,7299.563025583628
647901,7163.38478845689
684001,7209.539822861806
720401,7278.470065592212
756658,7248.58320056826
792901,7243.47625463652
829221,7258.566962628472
865201,7178.015768612372
900416,7041.217445391525
935896,7094.696562347565
971304,7081.067786945134
1007004,7137.587638130065
1043501,7288.1060593262255
1079601,7178.904361979847
1115162,7111.768315663239
1150911,7149.579506968005
1186901,7197.098203595089
1223201,7254.918509977241
1259104,7179.138614543624
1295501,7259.346635666701
1331601,7214.649471658829
1368302,7334.12778224397
1405001,7329.2199777932565
1441114,7219.8658368076
1476701,7107.6501519805215
1512201,7058.363420021634
1547801,7114.757846418759
1583901,7213.692203263622
1620301,7278.107255427154
1656205,7178.345436561422
1691853,7128.802144463992
1727301,7071.139376429955
1763601,7258.90042176411
1799501,7177.288850909457
1835901,7274.81087740115
1869615,6741.63288851434
