0,10
5,500
10,960
15,1460
20,1960
25,2490
30,2990
35,3490
40,3990
45,4490
50,4990
55,5490
60,5990
65,38404
70,71411
75,104252
80,137806
85,170567
90,203803
95,236716
100,270109
105,302764
110,335900
115,369069
120,402645
125,435829
130,469109
135,502536
140,536001
145,568381
150,601400
155,634463
160,667779
165,700555
170,733762
175,766800
180,800475
185,833700
190,867307
195,900538
200,933902
205,966881
210,1000500
215,1033586
220,1067100
225,1099636
230,1132885
235,1165853
240,1199261
245,1232200
250,1265777
255,1299065
260,1332136
265,1365586
270,1399201
275,1431908
280,1463187
285,1495191
290,1527700
295,1560466
300,1594031
305,1627474
310,1661058
315,1694629
320,1727802
325,1760571
330,1793600
335,1823200
340,1854225
345,1884989
350,1916144
355,1947068
360,1978545
365,2009104
370,2040561
375,2070768
380,2099790
385,2129500
390,2159831
395,2187874
400,2217900
405,2248334
410,2279145
415,2309712
420,2341495
425,2372551
430,2402000
435,2429772
440,2461094
445,2491883
450,2523005
455,2551624
460,2581180
465,2603219
470,2628100
475,2651606
480,2678047
485,2706411
490,2738018
495,2769150
500,2795600
505,2822920
510,2851893
515,2881971
520,2912276
525,2937700
530,2967208
535,2993116
540,3022763
545,3053000
550,3084300
555,3115263
560,3146660
565,3177330
570,3207977
575,3233767
580,3260168
585,3290239
590,3314886
595,3342738
600,3370600
605,3397506
610,3423090
615,3449275
620,3475700
625,3505601
630,3530669
635,3558470
640,3588612
645,3614800
650,3641798
655,3671635
660,3699646
665,3728776
670,3760268
675,3789314
680,3814706
685,3841910
690,3871358
695,3900000
700,3924729
705,3953956
710,3981444
715,4008654
720,4032729
725,4058045
730,4085886
735,4107803
740,4133600
745,4162147
750,4185997
755,4206977
760,4230600
765,4257171
770,4286173
775,4312733
780,4337406
785,4364096
790,4390400
795,4415638
800,4443607
805,4474000
810,4505073
815,4534131
820,4563568
825,4594021
830,4625216
835,4653555
840,4685169
845,4710110
850,4736800
855,4763806
860,4795530
865,4826229
870,4854768
875,4884993
880,4913633
885,4941751
890,4970666
895,4998204
900,5023155
905,5049740
910,5078200
915,5108882
920,5139684
925,5170200
930,5200949
935,5231874
940,5262717
945,5291900
950,5322000
955,5351888
960,5382417
965,5411504
970,5435200
975,5457920
980,5486900
985,5515395
990,5543000
995,5571800
1000,5601291
1005,5630714
1010,5660900
1015,5691006
1020,5720347
1025,5749000
1030,5778000
1035,5805350
1040,5835400
1045,5862328
1050,5892400
1055,5922200
1060,5953300
1065,5983422
1070,6011800
1075,6036200
1080,6065800
1085,6096481
1090,6125871
1095,6156200
1100,6187500
1105,6218271
1110,6248900
1115,6279975
1120,6311000
1125,6340300
1130,6369042
1135,6394575
1140,6422000
1145,6448100
1150,6475344
1155,6502877
1160,6530500
1165,6560359
1170,6590200
1175,6619800
1180,6650200
1185,6680882
1190,6711880
1195,6742517
1200,6772900
1205,6803982
1210,6834567
1215,6865700
1220,6895800
1225,6924300
1230,6953300
1235,6983700
1240,7014054
1245,7043688
1250,7073880
1255,7103953
1260,7134101
1265,7163988
1270,7194100
1275,7223669
1280,7253923
1285,7284234
1290,7314301
1295,7344103
1300,7375162
1305,7406636
1310,7438033
1315,7469200
1320,7499607
1325,7529422
1330,7560208
1335,7591123
1340,7622562
1345,7654211
1350,7686500
1355,7717718
1360,7749473
1365,7780846
1370,7812171
1375,7843397
1380,7874966
1385,7905238
1390,7937213
1395,7968656
1400,8000328
1405,8031727
1410,8062809
1415,8093876
1420,8124700
1425,8155400
1430,8186126
1435,8216824
1440,8247827
1445,8279229
1450,8310800
1455,8342333
1460,8373777
1465,8404879
1470,8436200
1475,8467400
1480,8498652
1485,8529464
1490,8560451
1495,8591400
1500,8622328
1505,8653138
1510,8684100
1515,8715400
1520,8746433
1525,8777500
1530,8809160
1535,8840819
1540,8872400
1545,8904115
1550,8935100
1555,8966030
1560,8997413
1565,9028500
1570,9060224
1575,9091272
1580,9122433
1585,9153400
1590,9184734
1595,9215545
1600,9246140
1605,9276657
1610,9307200
1615,9337407
1620,9367977
1625,9399083
1630,9430132
1635,9461511
1640,9493025
1645,9524327
1650,9555572
1655,9586900
1660,9617028
1665,9646700
1670,9678000
1675,9709249
1680,9740269
1685,9771671
1690,9803184
1695,9834128
1700,9865496
1705,9896427
1710,9926500
1715,9956913
1720,9987718
1725,10018013
1730,10048714
1735,10079608
1740,10111132
1745,10142674
1750,10174011
1755,10205500
1760,10236982
1765,10267977
1770,10298987
1775,10329659
1780,10360488
1785,10391400
1790,10422253
1795,10453769
1800,10485150
1805,10516736
1810,10548468
1815,10579722
1820,10611100
1825,10642425
1830,10673515
1835,10704807
1840,10736044
1845,10767100
1850,10798626
1855,10829520
1860,10860554
1865,10891712
1870,10922413
1875,10953186
1880,10984285
1885,11014905
1890,11045677
1895,11077312
1900,11108724
1905,11140379
1910,11171937
1915,11203411
1920,11235096
1925,11266331
1930,11297775
1935,11327503
1940,11358680
1945,11389696
1950,11421028
1955,11452206
1960,11483500
1965,11514280
1970,11544654
1975,11575863
1980,11606717
1985,11637511
1990,11668611
1995,11699800
2000,11731325
2005,11762500
2010,11794300
2015,11826100
2020,11857800
2025,11889333
2030,11921006
2035,11952304
2040,11983949
2045,12015402
2050,12047108
2055,12078600
2060,12110289
2065,12141605
2070,12172881
2075,12204055
2080,12235179
2085,12266268
2090,12297205
2095,12328200
2100,12359656
2105,12390709
2110,12421800
2115,12453102
2120,12484631
2125,12515503
2130,12546727
2135,12577735
2140,12609010
2145,12639800
2150,12670765
2155,12701970
2160,12731400
2165,12762057
2170,12792236
2175,12822000
2180,12852300
2185,12882800
2190,12913523
2195,12944939
2200,12976700
2205,13008600
2210,13039870
2215,13070900
2220,13102200
2225,13132815
2230,13163283
2235,13194573
2240,13225800
2245,13256813
2250,13287410
2255,13318193
2260,13349112
2265,13379714
2270,13410897
2275,13441935
2280,13473410
2285,13504559
2290,13535808
2295,13566670
2300,13598066
2305,13629108
2310,13660451
2315,13691765
2320,13723229
2325,13753904
2330,13784626
2335,13815105
2340,13846420
2345,13877844
2350,13908870
2355,13939542
2360,13969803
2365,14000458
2370,14031071
2375,14061800
2380,14092700
2385,14123440
2390,14154001
2395,14184677
2400,14215500
2405,14246504
2410,14277976
2415,14307069
2420,14338121
2425,14368591
2430,14399900
2435,14431000
2440,14462628
2445,14494236
2450,14525370
2455,14556661
2460,14588270
2465,14619900
2470,14651790
2475,14683700
2480,14715636
2485,14747500
2490,14778958
2495,14810463
2500,14842301
2505,14873932
2510,14906019
2515,14937632
2520,14968900
2525,15000073
2530,15031711
2535,15062981
2540,15094549
2545,15125500
2550,15156700
2555,15187342
2560,15218400
2565,15249206
2570,15280293
2575,15311400
2580,15342618
2585,15373873
2590,15404805
2595,15435300
2600,15466600
2605,15497870
2610,15529441
2615,15561114
2620,15590900
2625,15618647
2630,15649700
2635,15679819
2640,15706900
2645,15737800
2650,15769600
2655,15801529
2660,15834000
2665,15865681
2670,15897487
2675,15929926
2680,15962286
2685,15993000
2690,16024800
2695,16056273
2700,16088515
2705,16120108
2710,16151600
2715,16180573
2720,16212139
2725,16243352
2730,16275400
2735,16307094
2740,16339100
2745,16370655
2750,16402424
2755,16434355
2760,16466315
2765,16498959
2770,16528800
