0,11001,0
0,11002,0
0,11003,0
0,11004,0
0,11005,0
0,11006,500500
0,11007,0
0,11009,0
0,11008,0
0,11010,0
0,11011,0
0,11012,163430
0,11013,0
0,11014,0
0,11015,215985
0,11016,0
0,11017,0
0,11018,0
0,11019,404322
0,11020,0
0,11021,0
0,11022,0
0,11023,452026
0,11024,445296
0,11025,0
0,11026,0
0,11027,0
0,11028,0
0,11029,0
0,11030,0
0,11031,458493
0,11032,0
0,11033,500500
0,11034,0
0,11035,0
0,11036,0
0,11038,0
0,11037,0
0,11039,416595
0,11040,0
0,11041,336072
0,11042,0
0,11043,414038
0,11045,411205
0,11044,431818
0,11046,452586
0,11047,239773
0,11048,0
0,11049,445636
0,11050,453800
0,11051,0
0,11053,0
0,11052,0
0,11054,0
0,11055,407311
0,11056,403727
0,11057,207194
0,11058,0
0,11060,470654
0,11061,417974
0,11059,0
0,11062,0
0,11063,392122
0,11065,0
0,11066,301973
0,11064,0
0,11067,0
0,11068,0
0,11069,0
0,11070,0
0,11071,0
0,11072,500500
0,11073,438756
0,11074,0
0,11075,462600
0,12076,0
0,12077,0
0,12078,0
0,12079,0
0,12080,0
0,12081,0
0,12083,0
0,12082,0
0,12084,0
0,12085,0
0,12087,0
0,12086,0
0,12088,0
0,12089,0
0,12090,0
0,12091,0
0,12092,0
0,12093,0
0,12094,0
0,12095,0
0,12096,0
0,12097,0
0,12098,0
0,12099,0
0,12100,0
1,11001,270132
1,11002,0
1,11003,416547
1,11004,472614
1,11005,0
1,11006,500500
1,11007,462116
1,11009,500500
1,11008,500500
1,11010,464940
1,11011,0
1,11012,444023
1,11013,500500
1,11014,500500
1,11015,0
1,11016,452110
1,11017,500500
1,11018,0
1,11019,0
1,11020,0
1,11021,412114
1,11022,0
1,11023,0
1,11024,500500
1,11025,297616
1,11026,462581
1,11027,414075
1,11028,0
1,11029,500500
1,11030,275511
1,11031,500500
1,11032,500500
1,11033,483651
1,11034,469971
1,11035,0
1,11036,293924
1,11038,0
1,11037,478775
1,11039,0
1,11040,500500
1,11041,468171
1,11042,500500
1,11043,500500
1,11045,500500
1,11044,500500
1,11046,428120
1,11047,500500
1,11048,500500
1,11049,0
1,11050,500500
1,11051,500500
1,11053,436721
1,11052,500500
1,11054,500500
1,11055,0
1,11056,496811
1,11057,0
1,11058,500500
1,11060,448705
1,11061,0
1,11059,0
1,11062,424500
1,11063,500500
1,11065,424478
1,11066,500500
1,11064,0
1,11067,432398
1,11068,479066
1,11069,0
1,11070,0
1,11071,229182
1,11072,500500
1,11073,478996
1,11074,473092
1,11075,457189
1,12076,0
1,12077,0
1,12078,0
1,12079,0
1,12080,0
1,12081,0
1,12083,0
1,12082,0
1,12084,0
1,12085,0
1,12087,0
1,12086,0
1,12088,0
1,12089,0
1,12090,0
1,12091,0
1,12092,0
1,12093,0
1,12094,0
1,12095,0
1,12096,0
1,12097,0
1,12098,0
1,12099,0
1,12100,0
2,11001,454035
2,11002,444424
2,11003,0
2,11004,465682
2,11005,0
2,11006,444981
2,11007,500500
2,11009,262831
2,11008,0
2,11010,479129
2,11011,0
2,11012,0
2,11013,0
2,11014,0
2,11015,0
2,11016,437864
2,11017,406835
2,11018,500500
2,11019,0
2,11020,383879
2,11021,442712
2,11022,0
2,11023,452122
2,11024,376474
2,11025,481107
2,11026,0
2,11027,0
2,11028,0
2,11029,500500
2,11030,0
2,11031,0
2,11032,0
2,11033,433149
2,11034,0
2,11035,296880
2,11036,0
2,11038,0
2,11037,0
2,11039,0
2,11040,0
2,11041,0
2,11042,0
2,11043,470432
2,11045,0
2,11044,0
2,11046,414454
2,11047,0
2,11048,250667
2,11049,439404
2,11050,0
2,11051,0
2,11053,454585
2,11052,480739
2,11054,0
2,11055,0
2,11056,0
2,11057,438874
2,11058,495069
2,11060,371501
2,11061,0
2,11059,314874
2,11062,252796
2,11063,417314
2,11065,0
2,11066,0
2,11064,241431
2,11067,0
2,11068,0
2,11069,0
2,11070,249249
2,11071,0
2,11072,500500
2,11073,0
2,11074,398169
2,11075,380562
2,12076,0
2,12077,0
2,12078,0
2,12079,0
2,12080,0
2,12081,0
2,12083,0
2,12082,0
2,12084,0
2,12085,0
2,12087,0
2,12086,0
2,12088,0
2,12089,0
2,12090,0
2,12091,0
2,12092,0
2,12093,0
2,12094,0
2,12095,0
2,12096,0
2,12097,0
2,12098,0
2,12099,0
2,12100,0
3,11001,448166
3,11002,450680
3,11003,432092
3,11004,0
3,11005,306453
3,11006,242661
3,11007,465416
3,11009,500500
3,11008,491962
3,11010,430080
3,11011,396079
3,11012,466671
3,11013,453386
3,11014,380426
3,11015,500500
3,11016,0
3,11017,486667
3,11018,500500
3,11019,422479
3,11020,500500
3,11021,472547
3,11022,468363
3,11023,0
3,11024,454903
3,11025,500500
3,11026,472080
3,11027,278263
3,11028,459814
3,11029,415010
3,11030,438813
3,11031,466365
3,11032,443905
3,11033,500500
3,11034,0
3,11035,439221
3,11036,395075
3,11038,449847
3,11037,427200
3,11039,450660
3,11040,0
3,11041,240439
3,11042,414972
3,11043,0
3,11045,500500
3,11044,500500
3,11046,460627
3,11047,500500
3,11048,474735
3,11049,500500
3,11050,429821
3,11051,448976
3,11053,448560
3,11052,313115
3,11054,500500
3,11055,458358
3,11056,340322
3,11057,450337
3,11058,419163
3,11060,268826
3,11061,469912
3,11059,445233
3,11062,500500
3,11063,0
3,11065,500500
3,11066,0
3,11064,489508
3,11067,0
3,11068,414045
3,11069,500500
3,11070,445176
3,11071,0
3,11072,342887
3,11073,400048
3,11074,441384
3,11075,427568
3,12076,0
3,12077,0
3,12078,0
3,12079,0
3,12080,0
3,12081,0
3,12083,0
3,12082,0
3,12084,0
3,12085,0
3,12087,0
3,12086,0
3,12088,0
3,12089,0
3,12090,0
3,12091,0
3,12092,0
3,12093,0
3,12094,0
3,12095,0
3,12096,0
3,12097,0
3,12098,0
3,12099,0
3,12100,0
4,11001,439605
4,11002,392607
4,11003,500500
4,11004,0
4,11005,0
4,11006,500500
4,11007,500500
4,11009,500500
4,11008,439410
4,11010,449952
4,11011,0
4,11012,474769
4,11013,500500
4,11014,463156
