0,0
5,445
10,894
15,1347
20,1794
25,2242
30,2696
35,3148
40,3592
45,4031
50,4494
55,4946
60,5394
65,5847
70,6296
75,6757
80,7196
85,7656
90,8098
95,8567
100,8996
105,9400
110,9870
115,10295
120,10722
125,11189
130,11599
135,12054
140,12493
145,12903
150,13371
155,13797
160,14230
165,14689
170,15099
175,15550
180,15992
185,16400
190,16867
195,17296
200,17744
205,18191
210,18607
215,19089
220,19509
225,19990
230,20400
235,20890
240,21312
245,21790
250,22206
255,22690
260,23112
265,23591
270,24012
275,24490
280,24925
285,25393
290,25826
295,26292
300,26722
305,27170
310,27600
315,28085
320,28500
325,28990
330,29416
335,29891
340,30314
345,30791
350,31220
355,31690
360,32120
365,32592
370,33027
375,33492
380,33924
385,34392
390,34820
395,35290
