0,59.871408
1,89.921998
2,89.883448
3,6608.315474
4,6608.521310
5,6622.028729
6,6648.926977
7,6602.286526
8,6628.036279
9,6657.063370
10,6643.679436
11,6625.407003
12,6643.739716
13,6546.391891
14,6544.345751
15,6662.460270
16,6327.885505
17,6213.983268
18,6057.543727
19,5902.478904
20,6175.606797
21,5979.904464
22,5998.388533
23,4845.959366
24,5867.972264
25,5822.654635
26,5517.330690
27,6191.532460
28,5675.934981
29,5513.260621
30,5255.696793
31,5638.370624
32,5547.566394
33,5750.048633
34,5498.078449
35,5394.417834
36,5037.106661
37,4848.318652
38,5345.608342
39,5308.507964
40,5991.362404
41,6077.680423
42,5517.826969
43,5904.457676
44,5473.584558
45,5826.852684
46,6150.747588
47,5980.296586
48,5217.201988
49,5713.410615
50,5948.554174
51,5746.739846
52,5890.900434
53,5621.290117
54,6083.535206
55,6170.490821
56,5547.277008
57,5423.346530
58,5983.756007
59,6133.315056
60,6142.033797
61,5901.637513
62,6000.412864
63,5988.017343
64,6056.662143
65,6217.881599
66,6140.938077
67,6339.825783
68,6273.325430
69,6262.871313
70,6218.560621
71,6151.631151
72,6290.904873
73,6240.948626
74,6181.650256
75,6198.948534
76,6295.374757
77,6243.788767
78,6251.204081
79,6181.418702
80,6089.987179
81,6246.543881
82,6199.104651
83,6157.171765
84,6260.857066
85,6104.556170
86,6165.809901
87,6286.908570
88,6177.273506
89,6229.741506
90,6292.490775
91,6242.808868
92,6222.157967
93,6180.957592
94,6225.408419
95,6312.039653
96,6176.526538
97,6241.027960
98,6157.210937
99,6227.245036
100,6315.800719
101,6300.305611
102,6314.551773
103,6244.469024
104,6221.221510
105,6244.201385
106,6215.352625
107,6115.289729
108,6043.530999
109,6215.222203
110,6271.106897
111,6177.951824
112,6162.488139
113,6212.637831
114,6228.851462
115,6255.675327
116,6155.004875
117,6168.214086
118,6141.230390
119,6137.202816
120,6127.342602
121,6220.662021
122,6277.975510
123,6363.625711
124,6329.948132
125,6325.643909
126,6280.417964
127,6190.711323
128,6208.852573
129,6194.957367
130,6210.736298
131,5796.149647
132,6351.657282
133,6411.228403
134,6311.631388
135,6177.730580
136,6346.084402
137,6362.362642
